genus,CXD_0801_FDSW210423161-1r,CXD_0802_FDSW210423162-1r,CXD_0803_FDSW210423163-1r,CXD_0804_FDSW210423164-1r,CXD_0805_FDSW210423165-1r,CXD_0807_FDSW210423167-1r,CXD_1001_FDSW210423173-1r,CXD_1003_FDSW210423175-1r,CXD_1004_FDSW210423176-1r,CXD_1007_FDSW210423179-1r,CXD_1009_FDSW210423181-1r,CXD_1015_FDSW210423187-1r,CXD_1201_FDSW210423188-1r,CXD_1202_FDSW210423189-1r,CXD_1203_FDSW210423190-1r,CXD_1213_FDSW210423200-1r,CXD_1214_FDSW210423201-1r,CXD_1215_FDSW210423202-1r,CXD_0204_FDSW210423206-1r,CXD_0209_FDSW210423211-1r,CXD_0210_FDSW210423212-1r,CXD_0213_FDSW210423215-1r,CXD_0214_FDSW210423216-1r,CXD_0215_FDSW210423217-1r,CXD_1401_FDSW210423218-1r,CXD_1402_FDSW210423219-1r,CXD_1408_FDSW210423225-1r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1415_FDSW210423232-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
Raphanus,149.6442758,122.6701391,276.9568819,239.343193,194.7800494,317.297433,151.4425958,90.19929308,160.0434485,576.643153,109.9056582,57.02260087,134.0364233,128.3043155,433.0659462,138.0673242,195.7894474,76.53340235,144.5801556,83.27087145,240.7593855,46.68444149,52.71666949,87.68829261,420.0278594,284.2677062,709.3118487,32.4914502,54.59801871,45.06751167,359.3826365,595.5253475,7.032904482,34.83701599,50.42682925,33.66717687
Rattus,100.2471362,89.59055104,10.96858938,83.89349033,47.67343867,27.52808779,53.9795391,46.19963792,18.25056868,1.459856084,11.56901665,6.630534985,107.2291386,60.46525215,173.8472615,32.93349017,34.55107896,28.88052919,223.4420587,20.09986552,66.20883103,146.0771234,113.7570236,338.4220043,949.6282038,296.4288915,64.06687666,5.650686992,2.663317986,3.862929571,101.5356148,5.144927408,8.439485378,6.699426151,10.90309822,1.463790299
Rhabdonema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.23798902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhagoletis,5.811428187,9.648213189,5.484294691,9.869822392,6.810491238,2.897693452,10.49602149,3.299974137,4.211669696,10.21899259,15.90739789,5.304427988,5.957174369,10.32333573,17.07428462,10.13338159,20.15479606,7.220132297,5.84162245,25.84268424,9.028476958,10.54164808,11.09824621,1.370129572,3.04368014,6.080592646,7.627009126,2.825343496,18.6432259,3.862929571,16.03193918,11.57608667,9.846066274,2.67977046,6.814436385,11.71032239
Rhagonycha,1.452857047,5.513264679,5.484294691,0,6.810491238,7.244233629,14.99431642,7.699939653,18.25056868,14.59856084,15.90739789,35.80488892,10.42505515,5.89904899,9.313246154,3.800018097,8.637769739,23.10442335,13.14365051,4.307114041,6.018984639,19.57734643,5.549123104,10.96103658,6.087360281,7.600740807,4.576205476,9.888702235,18.6432259,18.02700467,14.69594424,2.572463704,14.06580896,18.75839322,9.540210939,19.02927388
Rhinatrema,258.6085543,315.6344029,264.6172188,224.5384594,208.4010319,527.3802082,244.4073576,169.3986724,220.4107141,581.0227213,263.1951287,312.9612513,277.0086082,299.3767363,425.3049077,234.3344493,267.7708619,233.9322864,313.9872067,261.2982518,278.3780395,197.279414,144.2772007,182.2272331,333.2829754,212.8207426,404.2314837,209.0754187,174.4473281,171.2565443,215.0951839,649.5470853,174.4160311,188.9238175,178.5382333,147.8428202
Rhingia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.552207692,3.800018097,2.87925658,2.888052919,8.762433674,8.614228081,7.523730798,18.07139671,16.64736931,13.70129572,30.4368014,51.68503749,13.72861643,0,0,0,0,0,0,0,0,0
Rhizoctonia,1.452857047,2.75663234,8.226442036,4.934911196,0,5.795386903,4.498294925,0,2.807779797,4.379568251,8.676762486,13.26106997,1.489293592,5.89904899,4.656623077,20.26676318,14.3962829,14.44026459,4.381216837,8.614228081,7.523730798,15.05949725,12.48552698,13.70129572,1.52184007,0,7.627009126,18.36473272,7.989953957,18.02700467,0,5.144927408,33.75794151,25.45781937,21.80619643,40.98612837
Rhizophagus,29.05714094,56.51096296,39.76113651,46.88165636,36.77665269,40.56770832,26.98976955,34.09973275,23.86612828,70.07309202,54.95282908,43.7615309,23.82869748,28.0204827,24.83532308,49.40023526,37.43033553,27.43650273,14.60405612,50.24966381,34.60916167,42.16659231,20.80921164,35.62336887,27.39312126,31.92311139,48.81285841,26.84076321,38.61811079,48.93044124,22.71191383,52.73550593,21.09871344,25.45781937,25.89485826,26.34822538
Rhizophydium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.8552698,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhogogaster,53.75571073,19.29642638,13.71073673,24.67455598,35.41455444,5.795386903,74.97158208,28.59977585,8.423339392,10.21899259,10.12288957,2.652213994,28.29657825,28.0204827,32.59636154,27.86679938,33.11145067,10.10818522,17.52486735,4.307114041,24.07593855,28.61304478,24.97105397,56.17531246,73.04832337,76.00740807,16.77942008,0,0,2.575286381,30.72788342,2.572463704,1.406580896,0,0,4.391370896
Rhoikoneis,0,0,0,0,0,0,0,32.99974137,0,0,0,0,0,0,0,0,0,0,0,0,0,51.20229067,0,38.36362802,0,0,45.76205476,0,0,0,0,0,0,0,0,0
Rhytidiadelphus,145.2857047,190.2076314,138.4784409,241.8106486,179.7969687,133.2938988,295.3880334,250.7980344,197.9484757,170.8031618,240.0570954,294.3957534,238.2869748,311.1748342,268.5319308,259.6679033,272.0897468,332.1260857,242.4273317,170.8488569,185.0837776,192.7615649,173.410097,245.2531934,184.1426485,123.1320011,205.9292464,162.457251,175.7789871,148.0789669,136.271483,205.7970963,104.0869863,154.0868015,99.49077122,112.711853
Ricinus,8.717142281,16.53979404,5.484294691,20.97337258,19.06937547,65.19810266,37.48579104,41.7996724,50.54003635,67.15337985,107.013404,29.17435394,37.23233981,33.91953169,34.14856923,25.33345398,23.03405264,46.2088467,37.97054592,12.92134212,21.06644624,7.529748627,9.710965432,19.18181401,30.4368014,9.120888969,21.35562555,8.476030487,9.32161295,0,4.007984794,10.28985482,1.406580896,5.359540921,12.26598549,1.463790299
Saccharomyces,49.39713959,52.37601446,30.16362079,34.54437838,51.75973341,33.3234747,65.97499223,46.19963792,96.86840301,20.43798518,41.93768534,78.24031283,61.06103728,85.53621036,23.28311538,108.9338521,69.10215792,115.5221168,92.00555358,60.29959657,69.21832334,70.77963709,79.07500423,73.98699689,30.4368014,22.80222242,39.66044746,113.0137398,99.87442447,101.7238121,28.05589355,30.86956445,105.4935672,113.8902446,92.67633484,93.68257912
Saccharomycopsis,75.54856643,16.53979404,47.98757854,93.76331273,177.0727722,118.8054315,61.47669731,71.49943963,96.86840301,61.31395551,104.1211498,167.0894816,77.4432668,54.56620316,60.5361,100.0671432,214.5046152,150.1787518,166.4862398,439.3256321,525.1564097,829.7782987,602.0798568,535.7206627,185.6644886,180.8976312,652.8719812,611.6868668,143.8191712,123.6137463,85.5036756,248.2427474,60.48297854,87.09253996,110.3938694,103.9291112
Saccoglossus,53.75571073,59.2675953,67.18260996,38.24556177,84.45009135,105.765811,53.9795391,94.59925859,30.88557777,87.59136502,60.7373374,76.91420583,38.7216334,50.14191642,54.32726923,67.13365304,66.22290133,43.32079378,48.19338521,94.75650889,49.65662327,57.22608957,77.68772346,53.43505331,15.2184007,51.68503749,99.15111864,60.74488516,66.58294964,30.90343657,34.73586821,83.60507038,35.16452241,33.49713076,17.7175346,32.20338657
Saimiri,13.07571342,20.67474255,17.82395774,11.10355019,16.34517897,33.3234747,46.48238089,58.29954309,25.27001818,18.97812909,24.58416038,21.21771195,10.42505515,19.17190922,29.49194616,19.00009048,41.7492204,24.54844981,35.0497347,21.5355702,21.06644624,51.20229067,115.1443044,43.84414631,10.65288049,7.600740807,18.3048219,64.9829004,35.95479281,28.32815019,24.04790876,10.28985482,37.9776842,50.91563875,50.42682925,51.23266046
Saitoella,49.39713959,92.34718338,52.10079956,80.19230694,64.01861764,49.26078868,56.97840238,41.7996724,57.55948585,21.89784125,28.92254162,70.28367084,65.52891806,87.01097261,35.70077693,46.86688986,35.99070724,44.76482024,65.71825256,60.29959657,57.18035407,49.69634094,38.84386173,58.9155716,66.96096309,77.52755624,65.59227849,59.33221341,17.31156691,33.47872295,84.16768067,43.73188297,45.01058868,58.95495013,55.87837836,46.84128956
Salarias,207.7585577,154.371411,69.9247573,77.72485134,62.65651939,65.19810266,77.97044537,124.2990258,33.69335757,156.204601,54.95282908,84.87084781,107.2291386,101.7585951,69.84934616,112.7338702,156.9194836,125.630302,75.94109184,76.09234805,97.80850038,152.1009223,160.92457,124.6817911,88.26672407,144.4140753,111.3543332,117.2517551,75.90456259,52.79337081,169.6713563,47.59057852,59.07639764,52.25552398,51.78971653,45.37749926
Salmo,308.0056939,770.4787389,245.4221874,481.1538416,211.1252284,241.9574032,290.8897385,498.2960947,252.7001818,356.2048844,454.0839034,314.2873583,482.5311239,476.348206,599.1521693,507.9357523,454.9225396,320.573874,369.4826199,368.9761028,836.6388648,513.5288564,449.4789714,534.3505331,549.3842654,598.9383756,298.9787577,281.1216778,271.6584345,276.843286,480.9581753,255.9601385,293.9754073,317.5527996,377.5197757,332.2803978
Salpingoeca,45.03856845,79.94233785,52.10079956,64.15384555,23.15567021,88.37965028,43.48351761,13.19989655,64.57893534,112.4089184,86.76762486,18.56549796,14.89293592,26.54572046,46.56623077,58.26694415,38.86996382,23.10442335,55.49541327,122.0348978,64.70408487,12.0475978,13.87280776,24.6623323,10.65288049,9.120888969,35.08424198,5.650686992,34.62313382,39.91693891,10.68795945,63.02536075,18.28555165,16.07862276,16.35464732,16.10169329
Sapajus,40.67999731,42.72780127,21.93717876,46.88165636,19.06937547,26.07924107,25.49033791,20.8998362,23.86612828,20.43798517,36.15317702,42.43542391,26.80728466,47.19239192,38.80519231,62.06696225,48.94736185,53.428979,32.12892347,73.22093869,55.67560791,36.14279341,33.29473862,30.14285059,18.26208084,12.16118529,85.42250221,26.84076321,29.29649784,28.32815019,22.71191383,43.73188297,16.87897076,25.45781937,23.16908371,26.34822538
Saprochaete,10.16999933,8.269897019,0,12.33727799,19.06937547,5.795386903,11.99545313,17.59986206,12.63500909,4.379568251,11.56901665,15.91328396,13.40364233,10.32333573,17.07428462,22.80010858,25.91330922,18.77234397,16.06446174,18.66416084,18.05695392,19.57734643,13.87280776,17.81168444,24.34944112,7.600740807,3.050803651,29.66610671,57.26133669,37.34165252,24.04790876,9.003622964,14.06580896,9.379196612,14.99176005,23.42064478
Sarcophaga,2.905714094,13.7831617,12.33966305,8.636094593,10.89678598,10.14192708,4.498294925,10.99991379,28.07779797,2.919712167,14.46127081,15.91328396,8.935761554,8.848573486,3.104415385,19.00009048,15.83591119,18.77234397,8.762433674,14.3570468,9.028476958,13.55354753,12.48552698,10.96103658,6.087360281,56.24548198,10.67781278,15.53938923,14.64824892,15.45171829,12.02395438,11.57608667,23.91187524,10.71908184,9.540210939,8.782741793
Sarcophilus,7.264285234,4.13494851,2.742147345,4.934911196,27.24196495,31.87462797,86.96703521,60.49952584,21.05834848,20.43798517,36.15317702,23.86992595,53.61456932,44.24286743,24.83532308,26.60012668,51.82661843,41.87676732,30.66851786,34.45691232,79.75154646,58.73203929,34.6820194,61.65583074,15.2184007,13.68133345,21.35562555,19.77740447,14.64824892,19.31464786,18.70392904,10.28985482,8.439485378,9.379196612,17.7175346,16.10169329
Scaeva,0,5.513264679,1.371073673,2.467455598,8.172589486,10.14192708,4.498294925,6.599948274,7.019449493,11.67884867,26.03028746,18.56549796,13.40364233,8.848573486,4.656623077,51.93358066,43.18884869,25.99247627,7.302028062,30.14979828,73.73256182,28.61304478,26.35833474,46.58440545,3.04368014,0,10.67781278,25.42809146,63.91963166,86.27209376,5.343979725,14.14855037,8.439485378,5.359540921,5.451549108,5.855161195
Scaptodrosophila,13.07571342,38.59285276,6.855368363,9.869822392,12.25888423,20.28385416,35.9863594,16.49987068,7.019449493,8.759136502,15.90739789,21.21771195,35.74304621,22.12143371,18.62649231,29.13347207,23.03405264,31.76858211,23.3664898,25.84268424,15.0474616,16.56544698,11.09824621,9.590907005,12.17472056,16.72162978,48.81285841,16.95206097,22.63820288,23.17757743,29.39188849,27.01086889,7.032904482,10.71908184,4.088661831,5.855161195
Schistocerca,11.62285637,1.37831617,6.855368363,4.934911196,31.3282597,30.42578124,34.48692776,27.49978447,25.27001818,21.89784125,63.62959156,84.87084781,7.446467961,11.79809798,4.656623077,73.46701654,44.62847698,64.98119067,2.920811225,17.22845616,3.009492319,25.60114533,22.19649242,10.96103658,1.52184007,0,0,46.61816768,98.54276547,86.27209376,0,2.572463704,29.53819882,22.77804891,23.16908371,16.10169329
Schistosoma,589.859961,981.361113,686.90791,815.4940751,618.3926045,963.4830727,1181.552134,908.5928791,685.0982706,1303.651483,1149.671029,1307.541499,1216.752865,993.9897548,1316.272123,1631.474436,1726.114319,1181.213644,1105.527049,1408.426291,1297.09119,942.7245281,904.507066,1181.051691,1075.94093,957.6933418,1677.942008,991.695567,1302.362495,1623.718063,936.5324468,1081.720988,730.0154853,889.6837929,624.2023729,685.0538599
Schizostauron,14.52857047,5.513264679,8.226442036,6.168638995,28.6040632,27.52808779,266.8988322,320.0974913,137.5812101,96.35050152,108.4595311,67.63145685,695.5001076,728.5325503,610.0176231,685.2699301,836.4240364,544.3979752,173.7882679,245.5055003,161.0078391,219.8686599,227.5140473,215.1103428,63.91728295,118.5715566,83.89710039,80.52228963,65.25129065,37.34165252,22.71191383,14.14855037,28.13161793,38.85667168,28.62063282,68.79814404
Schizymenia,0,0,1.371073673,3.701183397,2.724196495,0,1.499431642,0,0,0,1.446127081,0,1.489293592,0,0,2.533345398,4.318884869,2.888052919,1.460405612,0,1.50474616,0,1.387280776,0,479.3796221,253.864743,3.050803651,1.412671748,1.331658993,0,0,2.572463704,0,0,1.362887277,0
Schrankia,167.0785604,158.5063595,153.5602513,161.6183417,202.9526389,115.9077381,196.4255451,274.9978447,129.1578707,145.9856084,160.520106,198.9160496,262.1156722,207.9414769,339.9334846,187.4675594,272.0897468,215.1599425,268.7146327,167.9774476,225.711924,774.0581589,801.8482885,304.168765,194.795529,228.0222242,138.8115661,430.8648831,238.3669597,249.802779,156.311407,97.75362075,258.8108849,215.7215221,171.7237969,253.2357217
Sciurus,483.8013966,618.8639603,205.6610509,545.3076872,529.8562184,212.9804687,799.197065,438.8965602,216.1990444,170.8031617,300.7944329,217.4815476,469.1274816,390.8119956,861.4752693,305.2681205,345.5107896,249.8165775,292.0811225,234.0198629,359.6343322,281.6125987,288.5544014,357.6038184,867.44884,878.6456373,393.5536709,170.9332815,270.3267756,327.0613704,551.7659066,279.1123119,97.05408185,84.41276951,77.68457479,83.43604703
Scleropages,276.0428389,308.742822,148.0759566,210.9674536,171.6243792,150.6800595,103.4607833,179.2985948,126.3500909,213.1389882,276.2102725,247.9820085,247.2227363,174.0219452,310.4415385,397.7352275,279.2878882,232.48826,306.6851786,308.6765062,406.2814631,319.2613418,327.3982631,305.5388946,276.9748928,232.5826687,295.9279541,235.9161819,238.3669597,279.4185723,374.0785808,304.8369489,305.2280545,245.1989971,205.7959788,188.8289485
Scophthalmus,151.0971329,176.4244697,83.63549403,143.1124247,216.5736214,113.0100446,187.4289552,179.2985948,190.9290262,71.5329481,135.9359456,185.6549796,159.3544144,187.2948054,114.8633692,205.2009772,164.117625,181.9473339,151.8821837,156.4918101,154.9888544,183.7258665,181.7337817,187.7077514,88.26672407,59.2857783,140.3369679,146.9178618,181.105623,220.1869856,90.84765533,113.188403,177.2291929,188.9238175,194.8928806,190.2927388
Scutellaria,122.0399919,59.2675953,91.86193607,43.18047297,21.79357196,110.1123512,47.98181253,20.8998362,37.90502726,72.99280418,43.38381243,6.630534985,31.27516544,41.29334293,192.4737539,55.73359875,35.99070724,17.32831751,26.28730102,152.1846961,81.25629262,19.57734643,9.710965432,12.33116615,150.662167,69.92681543,210.5054519,2.825343496,10.65327194,5.150572762,66.79974656,334.4202815,1.406580896,16.07862276,5.451549108,5.855161195
Scyliorhinus,0,6.891580849,6.855368363,1.233727799,9.534687734,1.448846726,4.498294925,3.299974137,2.807779797,1.459856084,5.784508324,1.326106997,5.957174369,5.89904899,3.104415385,1.266672699,1.43962829,4.332079378,7.302028062,17.22845616,1.50474616,10.54164808,12.48552698,5.480518288,6.087360281,3.040296323,13.72861643,1.412671748,7.989953957,2.575286381,4.007984794,7.717391112,0,9.379196612,9.540210939,5.855161195
Sebastes,0,0,0,2.467455598,0,0,0,2.199982758,0,0,0,0,22.33940388,33.91953169,43.46181539,25.33345398,18.71516777,24.54844981,2.920811225,0,1.50474616,0,0,1.370129572,1.52184007,1.520148161,1.525401825,0,0,0,0,0,0,0,0,0
Secale,0,0,0,0,0,0,0,0,0,0,0,0,0,2.949524495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seladonia,236.8156986,700.1846143,94.60408341,350.3786949,213.8494249,65.19810266,208.4209982,82.49935342,124.946201,29.19712167,46.27606659,50.39206589,251.6906171,120.9305043,211.1002462,39.26685367,66.22290133,75.08937589,108.0700153,78.96375741,52.66611559,76.803436,73.52588113,87.68829261,354.5887364,480.366819,79.32089491,28.25343496,62.58797267,36.05400933,598.5257292,50.16304223,16.87897076,13.3988523,25.89485826,21.95685448
Selenia,262.9671255,303.2295574,396.2402914,589.7218879,448.1303235,89.828497,197.9249767,962.4924566,393.0891716,175.18273,255.9644933,220.1337615,221.9047452,389.3372334,530.8550308,662.4698215,678.0649245,436.0959907,416.2155995,246.941205,2066.016477,877.9686899,1467.743061,635.7401215,891.7982812,1412.217642,539.9922461,512.7998445,422.1359007,569.1382902,1249.155261,280.3985437,395.2492319,468.9598306,662.3632166,259.0908829
Sellaphora,0,0,0,0,0,0,23.99090627,10.99991379,0,0,0,0,0,0,0,0,0,0,0,0,0,18.07139671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminavis,1.452857047,0,15.0818104,2.467455598,28.6040632,10.14192708,65.97499223,130.8989741,16.84667878,24.81755342,18.79965205,29.17435394,153.39724,87.01097261,181.6083,378.735137,446.2847698,275.8090538,229.2836811,189.5130178,207.65497,8165.259411,6810.16133,6601.284278,7685.292355,5805.445829,5744.663274,46.61816768,34.62313382,9.013502333,48.09581753,25.72463704,21.09871344,30.8173603,16.35464732,27.81201568
Sesamum,95.88856509,85.45560253,21.93717876,76.49112354,59.9323229,18.83500744,35.9863594,65.99948274,32.28946767,21.89784125,46.27606659,23.86992595,126.5899553,60.46525215,79.16259231,22.80010858,41.7492204,53.428979,108.0700153,31.58550296,52.66611559,48.19039121,40.2311425,68.5064786,24.34944112,53.20518565,13.72861643,5.650686992,25.30152086,15.45171829,52.10380232,12.86231852,19.69213255,16.07862276,28.62063282,10.24653209
Sesia,483.8013966,1047.520289,1785.137922,1144.899398,599.323229,846.1264879,844.1800142,432.296612,752.4849857,708.0302006,671.0029656,522.4861569,1039.526927,821.4425719,560.3469769,515.5357885,652.1516153,782.662341,982.8529771,704.930998,535.6896329,563.2251973,432.8316021,474.0648319,771.5729156,1304.287123,1041.849447,322.0891585,391.5077439,289.7197179,1237.131307,774.3115749,212.3937153,238.499571,219.4248516,221.0323351
Setaria,88.62427986,41.3494851,116.5412622,54.28402316,55.84602815,37.67001487,38.98522268,1.099991379,28.07779797,59.85409943,2.892254162,2.652213994,14.89293592,8.848573486,71.40155385,3.800018097,2.87925658,4.332079378,24.82689541,12.92134212,0,0,0,1.370129572,35.00232162,94.24918601,12.2032146,2.825343496,5.326635972,1.28764319,38.74385301,9.003622964,8.439485378,0,0,0
Sicus,7.264285234,1.37831617,0,0,0,0,19.49261134,58.29954309,2.807779797,0,2.892254162,0,144.4614785,75.21287463,91.58025385,11.40005429,2.87925658,5.776105838,55.49541327,1.43570468,6.018984639,9.035698353,0,26.03246187,130.878246,13.68133345,4.576205476,0,1.331658993,0,40.07984794,0,1.406580896,0,0,0
Silurus,964.6970791,370.7670497,259.1329241,404.6627181,247.9018811,226.0200892,328.3755295,240.898112,158.6395586,169.3433057,166.3046143,220.1337615,315.7302416,281.6795893,316.6503692,233.0677766,359.9070724,231.0442335,332.9724796,498.189524,686.1642488,807.1890528,1094.564532,605.5972709,386.5473778,285.7878544,613.2115338,743.0653394,344.8996792,333.4995863,721.4372629,330.561586,182.8555165,243.8591119,324.3671719,162.4807232
Siniperca,21.7928557,20.67474255,10.96858938,45.64792856,35.41455444,43.46540178,13.49488477,16.49987068,16.84667878,18.97812909,52.06057491,45.0876379,17.87152311,17.69714697,37.25298462,45.60021716,53.26624672,30.32455565,46.7329796,80.39946209,60.18984639,94.8748327,463.3517792,69.87660818,59.35176274,34.96340771,93.04951134,364.469311,186.432259,263.9668541,503.6700891,142.7717356,111.1198908,135.3284083,269.8516809,96.61015972
Sinocalanus,0,0,0,0,0,0,0,0,0,0,0,0,181.6938182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sinocyclocheilus,31.96285503,15.16147787,34.27684182,29.60946718,13.62098248,14.48846726,0,31.89974999,4.211669696,49.63510684,13.01514373,9.28274898,17.87152311,13.27286023,7.761038462,17.73341778,37.43033554,27.43650273,21.90608419,96.19221357,81.25629262,31.62494423,67.97675802,43.84414631,13.69656063,314.6706694,338.6392052,21.19007622,0,9.013502333,73.47972122,361.4311504,7.032904482,12.05896707,13.62887277,5.855161195
Sinonovacula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.29147482,0,0,0,0,0,0,0
Sinum,0,0,0,0,0,0,0,5.499956895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skeletonema,5.811428187,4.13494851,9.597515709,1.233727799,8.172589486,36.22116815,332.8738244,368.4971119,78.61783433,97.81035761,245.8416038,513.2034079,46.16810136,73.73811238,166.0862231,249.5345217,67.66252962,252.7046304,8.762433674,28.7140936,15.0474616,57.22608957,241.386855,17.81168443,1.52184007,1.520148161,33.55884016,42.38015243,153.1407842,248.5151358,5.343979725,9.003622964,1112.605489,505.1367318,269.8516809,581.1247486
Sodiomyces,17.43428456,85.45560253,9.597515708,46.88165636,43.58714392,18.83500744,22.49147462,23.09981896,18.25056868,24.81755342,40.49155827,33.15267493,11.91434874,29.49524495,10.86545385,44.33354446,25.91330922,24.54844981,23.3664898,50.24966381,25.58068471,25.60114533,15.26008854,21.92207315,16.74024077,9.120888969,35.08424198,40.96748069,43.94474677,27.040507,17.36793411,21.86594148,22.50529434,17.41850799,17.7175346,19.02927388
Solanum,897.865655,902.7970912,848.6946034,945.0354941,681.0491239,692.548735,908.6555749,1283.689939,642.9815735,957.6655909,1091.825946,1221.344544,1017.187523,918.7768802,914.2503308,1237.539227,1204.968879,960.2775956,922.976347,809.7374397,1017.208404,1388.485647,1062.657074,1233.116615,1806.424163,1527.748902,2347.593409,863.142438,982.7643368,835.6804307,730.7892274,661.123172,1270.142549,1180.438888,1072.592287,1024.653209
Solea,59.56713892,86.8339187,69.9247573,54.28402316,74.91540362,40.56770832,107.9590782,72.59943101,71.59838483,37.95625818,70.86022697,139.2412347,68.50750524,88.48573486,90.02804616,124.1339245,161.2383685,131.4064078,97.84717603,96.19221357,114.3607081,108.4283802,70.75131958,120.5714023,76.09200351,80.56785256,126.6083515,146.9178618,123.8442863,84.98445057,96.19163505,73.31521556,106.9001481,127.2890969,107.6680949,111.2480627
Sorghum,56.66142483,92.34718338,45.2454312,107.3343185,103.5194668,11.59077381,55.47897074,14.29988793,25.27001818,4.379568251,15.90739789,19.89160496,16.38222952,39.81858069,38.80519231,7.600036193,23.03405264,11.55221168,23.3664898,41.63543573,22.5711924,7.529748627,6.93640388,12.33116615,33.48048155,48.64474117,21.35562555,11.30137398,9.32161295,7.725859143,105.5435996,23.15217334,7.032904482,4.019655691,6.814436385,0
Sparus,162.7199892,234.3137489,208.4031982,152.9822471,231.5567021,230.3666294,176.9329337,212.2983361,185.3134666,327.0077627,229.9342059,295.7218603,198.0760478,238.9114841,169.1906385,305.2681204,292.2445428,233.9322864,281.8582832,242.634091,281.3875319,233.4222074,203.9302741,278.1363031,155.2276872,155.0551125,189.1498263,244.3922124,302.2865914,375.9918116,172.3433461,196.7934734,230.679267,274.6764722,198.9815424,206.3944321
Spathaspora,10.16999933,6.891580849,34.27684182,2.467455598,1.362098248,24.63039434,1.499431642,2.199982758,0,40.87597034,7.230635405,3.978320991,4.467880777,5.89904899,10.86545385,1.266672699,4.318884869,4.332079378,1.460405612,10.04993276,1.50474616,7.529748627,0,1.370129572,4.565520211,0,7.627009126,2.825343496,0,1.28764319,2.671989863,21.86594148,0,1.33988523,0,0
Sphaeramia,236.8156986,256.3668076,272.8436609,292.3934884,207.0389336,294.1158854,605.7703832,589.5953791,275.1624201,493.4313563,338.3937369,201.5682636,1134.841717,585.4806123,706.2545,401.5352456,498.1113883,385.5550647,579.7810281,1004.993276,1543.86956,1783.044475,1760.459305,1141.317934,955.7155641,472.7660782,549.1446571,298.0737388,126.5076043,130.0519622,454.2382766,412.8804245,205.3608109,269.3169313,201.707317,222.4961254
